201507040953,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,64,55,1013.8,29.96,992.1,***,***,0,*****,*****,***** **,**,,,
201507041053,***,0,***,300,***,*,*,*,10,**,**,**,**,**,**,**,**,*,63,57,1014,29.96,992.1,***,***,0,*****,*****,***** **,**,,,
201507041153,***,0,***,722,SCT,*,*,*,9.1,**,**,**,**,**,**,**,**,*,64,58,1014.5,29.98,992.8,66,62,0,*****,*****,***** **,**,,,
201507041253,310,5,***,722,CLR,*,*,*,9.1,**,**,**,**,**,**,**,**,*,68,58,1014.8,29.99,993.1,***,***,0,*****,*****,***** **,**,,,
201507041353,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,73,59,1014.7,29.99,993.1,***,***,0,*****,*****,***** **,**,,,
201507041453,300,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,76,55,1015,30,993.5,***,***,0,*****,*****,***** **,**,,,
201507041500,300,3,***,***,***,*,*,*,10,**,**,**,**,**,**,**,**,*,76,55,1015,*****,993.4,***,***,*****,*****,*****,***** **,**,,,
201507041553,340,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,78,57,1015.1,30,993.5,***,***,0,*****,*****,***** **,**,,,
201507041653,***,0,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,80,56,1015.3,30.01,993.8,***,***,0,*****,*****,***** **,**,,,
201507041753,170,3,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,80,55,1015,30,993.5,81,65,0,*****,*****,***** **,**,,,
201507041853,990,6,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,82,56,1014.8,29.99,993.1,***,***,0,*****,*****,***** **,**,,,
201507041953,240,8,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,82,57,1014.8,29.99,993.1,***,***,0,*****,*****,***** **,**,,,
201507042053,230,8,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,83,58,1014.6,29.99,993.1,***,***,0,*****,*****,***** **,**,,,
201507042100,230,8,***,***,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,83,58,1014.6,*****,993.1,***,***,*****,*****,*****,***** **,**,,,
201507042153,210,9,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,82,57,1014.6,29.99,993.1,***,***,0,*****,*****,***** **,**,,,
201507042253,250,8,***,722,SCT,*,*,*,10,**,**,**,**,**,**,**,**,*,81,58,1014.3,29.98,992.8,***,***,0,*****,*****,***** **,**,,,
201507042353,100,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,79,59,1014.2,29.97,992.5,84,79,0,*****,*****,***** **,**,,,
201507050053,70,8,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,76,58,1014.6,29.99,993.1,***,***,0,*****,*****,***** **,**,,,
